#Coordinates  RecID  LigID  Luciferin  Neighbor's number  Vision Range  Scoring
( 1.7690429, -3.0453690, -11.4826751, -0.1599786,  0.0396748, -0.9862329, -0.0133176)    0    0   5.00000000  0 0.200   0.00000000
(-2.8357362,  4.4783451, -12.9687032,  0.3669798, -0.1183874,  0.5608077,  0.7326698)    0    0   5.00000000  0 0.200   0.00000000
(10.4448278,  4.3183505, -5.9894575,  0.4514993,  0.0669752, -0.7835580, -0.4215444)    0    0   5.00000000  0 0.200   0.00000000
(-1.4943715,  2.0767559, -6.3577466, -0.0834659,  0.6453686,  0.6802808, -0.3372697)    0    0   5.00000000  0 0.200   0.00000000
(-1.7267700, -3.9605268, -14.1350499,  0.1521696, -0.4611238, -0.5950089,  0.6404480)    0    0   5.00000000  0 0.200   0.00000000
(-5.9763170, -0.1192413, -6.3188141,  0.9842442,  0.0534186, -0.1683105,  0.0090205)    0    0   5.00000000  0 0.200   0.00000000
( 2.7762241,  8.6215850, -6.4939044, -0.0627096,  0.9218172, -0.3057923,  0.2298079)    0    0   5.00000000  0 0.200   0.00000000
( 4.8837872,  2.8005542, -12.0883040, -0.5441904,  0.7814531,  0.2318305,  0.1986013)    0    0   5.00000000  0 0.200   0.00000000
( 4.4952668, -1.9891040, -3.1670922,  0.5371241, -0.6956652,  0.4613516,  0.1212529)    0    0   5.00000000  0 0.200   0.00000000
( 2.8285559, -1.9253100, -15.7682231,  0.2383072, -0.8422466, -0.2374350, -0.4212539)    0    0   5.00000000  0 0.200   0.00000000
(-3.1900868, -0.8157385, -1.6735933, -0.8774903, -0.3429022,  0.1159217,  0.3146282)    0    0   5.00000000  0 0.200   0.00000000
( 4.7356290, -5.7718399, -7.6706957, -0.4736307, -0.1337521, -0.0330543,  0.8698803)    0    0   5.00000000  0 0.200   0.00000000
(-0.4812047, -6.2941558, -5.8437681,  0.1988127,  0.7035974, -0.6814083,  0.0332698)    0    0   5.00000000  0 0.200   0.00000000
( 5.8233479, -0.3886760, -4.0595587, -0.2975080, -0.3267768, -0.2508748,  0.8612594)    0    0   5.00000000  0 0.200   0.00000000
( 3.1282198,  1.6804008, -15.1247813,  0.2043287, -0.8939394,  0.3140868,  0.2459097)    0    0   5.00000000  0 0.200   0.00000000
( 3.9932460, -5.8051665, -7.7168797, -0.4762180,  0.5987526, -0.1833343, -0.6173332)    0    0   5.00000000  0 0.200   0.00000000
( 6.7612728, -1.3917876,  0.5319487, -0.3250998, -0.3619964, -0.0978946,  0.8681505)    0    0   5.00000000  0 0.200   0.00000000
( 8.3220084, -4.6428095, -11.3811760,  0.3404130, -0.6583972, -0.0303543, -0.6706048)    0    0   5.00000000  0 0.200   0.00000000
( 5.1993646, -0.7173229, -1.3650317, -0.2387422,  0.3736414,  0.8060546, -0.3920080)    0    0   5.00000000  0 0.200   0.00000000
( 8.8553492, -5.7307520, -5.6304922,  0.1198177,  0.1256707, -0.9736860, -0.1476016)    0    0   5.00000000  0 0.200   0.00000000
( 8.9100017,  4.1215394, -4.0955545, -0.2229626, -0.3087801,  0.4415891,  0.8123679)    0    0   5.00000000  0 0.200   0.00000000
(-1.2579401,  4.8206359, -9.3530033,  0.1138480, -0.1000196, -0.9037888,  0.4002506)    0    0   5.00000000  0 0.200   0.00000000
( 8.0877398,  5.0735758, -2.9728829, -0.7185866,  0.1358283, -0.5049292,  0.4585089)    0    0   5.00000000  0 0.200   0.00000000
( 1.6644531,  9.6032889, -4.6457027, -0.0900898, -0.7687568,  0.6200246, -0.1283213)    0    0   5.00000000  0 0.200   0.00000000
(-1.8186472,  3.5361922, -10.4905211, -0.4128240, -0.6458387,  0.6222733, -0.1588857)    0    0   5.00000000  0 0.200   0.00000000
(-1.6096240,  7.1047648, -10.6351722, -0.3079572,  0.7691540, -0.5562641, -0.0643021)    0    0   5.00000000  0 0.200   0.00000000
( 7.9787698,  3.2677873, -6.8903456,  0.2009529, -0.0789557, -0.9717238, -0.0955862)    0    0   5.00000000  0 0.200   0.00000000
(-3.0753632,  3.8697483, -9.8824891, -0.9790676,  0.0805058,  0.0433034, -0.1818522)    0    0   5.00000000  0 0.200   0.00000000
( 1.8727121,  9.6102613, -8.9589686,  0.0027147, -0.9703724, -0.2400399,  0.0274007)    0    0   5.00000000  0 0.200   0.00000000
( 2.5545695,  5.3228027, -10.8012636,  0.7681611, -0.1825425, -0.3937685,  0.4706943)    0    0   5.00000000  0 0.200   0.00000000
(-0.0128557,  2.5464045, -9.8171377,  0.9243748, -0.0218302, -0.1666783,  0.3424515)    0    0   5.00000000  0 0.200   0.00000000
( 2.8799029,  4.1325456, -8.1470472,  0.3148578,  0.1934259,  0.8698109, -0.3269251)    0    0   5.00000000  0 0.200   0.00000000
( 7.1877315, -2.1206147, -8.6943356, -0.0608138, -0.6109003, -0.4371723,  0.6572541)    0    0   5.00000000  0 0.200   0.00000000
( 4.2614722, -0.5960555, -15.4327571, -0.8666744,  0.3493246, -0.3024835, -0.1880202)    0    0   5.00000000  0 0.200   0.00000000
( 2.6171139,  5.0752507, -9.9859386, -0.3244398,  0.3745561, -0.5292104,  0.6887546)    0    0   5.00000000  0 0.200   0.00000000
( 5.0744187, -7.3615992, -4.7858562, -0.5070151, -0.5602891,  0.6549757, -0.0043178)    0    0   5.00000000  0 0.200   0.00000000
( 8.5295707,  3.1779989, -14.6780601, -0.5960405, -0.2017965,  0.6762320,  0.3830460)    0    0   5.00000000  0 0.200   0.00000000
( 1.9298045,  4.1993179, -2.7297728, -0.7986554,  0.1238015, -0.3498940, -0.4737055)    0    0   5.00000000  0 0.200   0.00000000
( 7.0639332,  5.5872143, -5.0342901, -0.3193537, -0.5130979,  0.3027697, -0.7369357)    0    0   5.00000000  0 0.200   0.00000000
( 2.5075936, -1.8939349, -1.1417613, -0.5475657, -0.4698347, -0.5945176, -0.3549309)    0    0   5.00000000  0 0.200   0.00000000
( 4.1928324, -3.5010412, -3.3688540,  0.6805870,  0.0924360, -0.7056144, -0.1742563)    0    0   5.00000000  0 0.200   0.00000000
( 2.8540697, -2.5496539, -14.6106008, -0.5713701,  0.6423386, -0.5031057, -0.0884421)    0    0   5.00000000  0 0.200   0.00000000
( 4.1362991, -3.5599840, -15.6465008,  0.3875537,  0.0954029,  0.9127285,  0.0873332)    0    0   5.00000000  0 0.200   0.00000000
( 3.1746875, -8.3920305, -6.4439433,  0.1316554, -0.5243448,  0.6275213,  0.5603093)    0    0   5.00000000  0 0.200   0.00000000
( 2.8108230, -3.7821529, -3.2876627,  0.5545698, -0.7919474, -0.1651316,  0.1949441)    0    0   5.00000000  0 0.200   0.00000000
(-0.6199698,  6.5253289, -13.3977697,  0.8194337, -0.4806252,  0.0975906,  0.2966544)    0    0   5.00000000  0 0.200   0.00000000
( 8.2293415, -3.3513422, -3.1291537, -0.0988233,  0.6736559, -0.0803959,  0.7279823)    0    0   5.00000000  0 0.200   0.00000000
( 4.8739843,  7.7757453, -5.8348038, -0.0891299, -0.9151125,  0.2695128, -0.2863351)    0    0   5.00000000  0 0.200   0.00000000
( 6.7124981,  7.7189684, -13.0734431,  0.6305904, -0.0434994, -0.7606294, -0.1480082)    0    0   5.00000000  0 0.200   0.00000000
( 7.8662637,  1.9273046, -7.9262507, -0.3805761,  0.5816171, -0.5632466, -0.4468071)    0    0   5.00000000  0 0.200   0.00000000
( 4.9554965, -6.0319756, -11.8751432, -0.4414267,  0.1087760,  0.7826338, -0.4251994)    0    0   5.00000000  0 0.200   0.00000000
( 5.0104713, -3.9150282, -6.5376099,  0.2738578, -0.3031171,  0.6784801, -0.6105626)    0    0   5.00000000  0 0.200   0.00000000
(10.2865186, -1.6716166, -4.6356122,  0.8396706,  0.0176396, -0.4728311, -0.2665950)    0    0   5.00000000  0 0.200   0.00000000
(10.7711420, -0.3258649, -9.1759741,  0.8983527, -0.0944807,  0.2399425,  0.3556171)    0    0   5.00000000  0 0.200   0.00000000
( 4.8141335, 10.0097272, -6.0880596,  0.7828950,  0.1673348,  0.2716707,  0.5341062)    0    0   5.00000000  0 0.200   0.00000000
(-1.5656379,  5.1531834, -2.4546371, -0.2425288,  0.4975164, -0.1438873,  0.8203375)    0    0   5.00000000  0 0.200   0.00000000
( 6.1644765,  1.5553246, -4.3955013,  0.5872736, -0.7073127,  0.3255895,  0.2209297)    0    0   5.00000000  0 0.200   0.00000000
(-2.8442858, -6.0911328, -9.0136977,  0.6833058, -0.3071729,  0.6519137, -0.1172458)    0    0   5.00000000  0 0.200   0.00000000
( 7.3727643, -1.8449820, -9.5529679,  0.0691709, -0.3054978, -0.1683359,  0.9346387)    0    0   5.00000000  0 0.200   0.00000000
(-0.7571405,  3.8372343, -12.5475191,  0.2012637, -0.3709848,  0.4515399, -0.7861138)    0    0   5.00000000  0 0.200   0.00000000
(-1.6384453,  3.7657802, -11.9485562, -0.3357420,  0.2158980,  0.8400529,  0.3673914)    0    0   5.00000000  0 0.200   0.00000000
( 4.2372080,  6.8339177, -10.6861697,  0.4642849, -0.1172542,  0.6113337, -0.6300493)    0    0   5.00000000  0 0.200   0.00000000
(10.5769214,  5.2482716, -11.2641529, -0.3817196, -0.8797788, -0.1268316,  0.2533638)    0    0   5.00000000  0 0.200   0.00000000
(10.7204811,  5.6479703, -5.8931267,  0.0709935,  0.0751878,  0.2899466, -0.9514398)    0    0   5.00000000  0 0.200   0.00000000
( 3.4618877, -6.6397877, -3.8121853, -0.3309069,  0.1926563,  0.6390367,  0.6670954)    0    0   5.00000000  0 0.200   0.00000000
( 2.9956563,  0.6081253,  1.4160372, -0.3798541, -0.9170843, -0.0496644,  0.1104566)    0    0   5.00000000  0 0.200   0.00000000
(-0.0991538, -0.9537459, -2.3222035,  0.0648465, -0.1283868, -0.9835555,  0.1092263)    0    0   5.00000000  0 0.200   0.00000000
(-0.8512497, -3.7995875, -7.9720833, -0.1724151,  0.5423394, -0.4831062,  0.6653941)    0    0   5.00000000  0 0.200   0.00000000
( 3.6075387,  0.5731062, -8.8037818, -0.6348981, -0.4680659,  0.0033130, -0.6146607)    0    0   5.00000000  0 0.200   0.00000000
( 6.4562860,  4.2016984, -14.3877159, -0.6551104, -0.0654506, -0.2764119, -0.7001022)    0    0   5.00000000  0 0.200   0.00000000
( 5.7070527,  4.5410077, -14.2468714,  0.6836604,  0.5441729, -0.3597839,  0.3271693)    0    0   5.00000000  0 0.200   0.00000000
( 1.3470563, -5.0255276, -6.8392769, -0.3559837, -0.8605948, -0.3600412,  0.0549771)    0    0   5.00000000  0 0.200   0.00000000
( 3.6891774, -1.9024591, -0.1138553, -0.3681251,  0.6838444,  0.5781829,  0.2500905)    0    0   5.00000000  0 0.200   0.00000000
( 6.4441886, -0.2801857, -1.1271716, -0.7239506,  0.2094140,  0.2781286, -0.5955550)    0    0   5.00000000  0 0.200   0.00000000
(-1.2420863,  3.7200602, -2.9860394,  0.1976460,  0.6727210,  0.3933367, -0.5947006)    0    0   5.00000000  0 0.200   0.00000000
(-0.5636733,  1.7223277, -12.0571808, -0.7038085,  0.4126288, -0.5776810, -0.0259948)    0    0   5.00000000  0 0.200   0.00000000
(-1.0758529,  1.7800118, -1.3195568,  0.3149684, -0.6788492, -0.3908827,  0.5358818)    0    0   5.00000000  0 0.200   0.00000000
( 9.2553443,  2.5541069, -6.2519991, -0.5373818,  0.5989861,  0.1600006, -0.5716960)    0    0   5.00000000  0 0.200   0.00000000
( 1.4780217, -3.0839528, -11.9797878, -0.6979882,  0.4849336, -0.2734454,  0.4504214)    0    0   5.00000000  0 0.200   0.00000000
(-6.7519436,  0.2973265, -6.7468007,  0.0461637,  0.3799176, -0.7646963,  0.5184314)    0    0   5.00000000  0 0.200   0.00000000
( 5.8960565,  4.8475278, -10.8604292,  0.5105663, -0.4220076, -0.7122588, -0.2322047)    0    0   5.00000000  0 0.200   0.00000000
( 7.8246369, -7.9406969, -5.8200903, -0.6768599,  0.5175126, -0.5194160, -0.0651807)    0    0   5.00000000  0 0.200   0.00000000
( 5.4117350, -3.6681619, -10.4874739,  0.0048136, -0.2177167,  0.8887041, -0.4034617)    0    0   5.00000000  0 0.200   0.00000000
(-2.2433280, -8.0493818, -6.9310696, -0.0096684,  0.8910860,  0.3762192,  0.2536362)    0    0   5.00000000  0 0.200   0.00000000
( 8.6080009, -2.7525957, -13.2341032,  0.0037579, -0.8353840,  0.2463583, -0.4913523)    0    0   5.00000000  0 0.200   0.00000000
( 1.0635526, -7.0182211, -3.8352293, -0.0019056, -0.8895733, -0.1704065, -0.4238129)    0    0   5.00000000  0 0.200   0.00000000
(-1.2044542,  1.8501288, -10.2848119, -0.7787145, -0.2668558, -0.2723993,  0.4981870)    0    0   5.00000000  0 0.200   0.00000000
( 3.9084470,  8.6597472, -5.5673855, -0.5009523, -0.1728045, -0.0574411,  0.8461004)    0    0   5.00000000  0 0.200   0.00000000
( 5.6322935, -2.4255618, -15.4730881, -0.4329111,  0.5990361, -0.3958746, -0.5450019)    0    0   5.00000000  0 0.200   0.00000000
( 3.4356227, -5.2855323, -4.7045876,  0.4932954, -0.2259380,  0.3593200,  0.7592765)    0    0   5.00000000  0 0.200   0.00000000
(-4.0775460, -5.4462406, -5.1193009,  0.3394854, -0.5130685,  0.4845686, -0.6218550)    0    0   5.00000000  0 0.200   0.00000000
(-0.5081388, -6.8758157, -3.7153580,  0.6191286,  0.6581839, -0.3115328, -0.2939745)    0    0   5.00000000  0 0.200   0.00000000
(-6.4625347,  3.3648738, -5.7283020, -0.0434001,  0.4355883,  0.5981987,  0.6712209)    0    0   5.00000000  0 0.200   0.00000000
( 9.8460420,  2.0614367, -5.1411353,  0.9180306,  0.1865123,  0.1038296, -0.3341441)    0    0   5.00000000  0 0.200   0.00000000
( 0.5494508,  4.9614084, -13.7526476, -0.8111820,  0.2631263,  0.2780070,  0.4421090)    0    0   5.00000000  0 0.200   0.00000000
( 1.6723724, -8.0346551, -8.4776652,  0.3273775,  0.0688461,  0.9109153,  0.2414901)    0    0   5.00000000  0 0.200   0.00000000
( 5.5599416,  4.1828190, -8.3339445,  0.1641770, -0.2210320, -0.5476492,  0.7901083)    0    0   5.00000000  0 0.200   0.00000000
( 2.5944077,  5.2770308, -2.5872780,  0.0823006, -0.9037371, -0.3858600,  0.1661260)    0    0   5.00000000  0 0.200   0.00000000
( 4.1794654,  5.1860148, -9.3293005,  0.6206727,  0.1441060, -0.5864980, -0.5000189)    0    0   5.00000000  0 0.200   0.00000000
( 1.0617614, -7.2162082, -7.9859652, -0.6479039,  0.3371917,  0.6813341,  0.0480209)    0    0   5.00000000  0 0.200   0.00000000
( 8.6501873, -4.5289151, -1.1744589, -0.1589046, -0.1433873, -0.8623048,  0.4589334)    0    0   5.00000000  0 0.200   0.00000000
( 4.4975487, -8.3790207, -3.4660553, -0.8122439,  0.0021574, -0.4115711,  0.4133575)    0    0   5.00000000  0 0.200   0.00000000
( 3.6042661,  2.9291065, -10.7580627, -0.6464093,  0.0486438,  0.0005759,  0.7614384)    0    0   5.00000000  0 0.200   0.00000000
( 2.0389690, -5.6987990, -4.8545115,  0.5065176, -0.4075797,  0.7401007, -0.1719583)    0    0   5.00000000  0 0.200   0.00000000
( 9.8852626, -4.4585945, -10.9583621,  0.0993775,  0.9316640, -0.2390617, -0.2549034)    0    0   5.00000000  0 0.200   0.00000000
( 6.7266148,  4.0830066, -14.7515907, -0.6549517, -0.3860953,  0.3009381,  0.5756778)    0    0   5.00000000  0 0.200   0.00000000
( 5.4371759, -4.6208586, -15.4161713,  0.7575642,  0.5156806, -0.3995418, -0.0231586)    0    0   5.00000000  0 0.200   0.00000000
(-0.4591847,  1.7409230, -11.0108592,  0.2834820, -0.2646166,  0.9178968, -0.0841515)    0    0   5.00000000  0 0.200   0.00000000
( 1.5269116,  0.0035970, -11.2882123,  0.2467721,  0.9451778, -0.1042344,  0.1867554)    0    0   5.00000000  0 0.200   0.00000000
(-2.5271840,  2.4226103, -4.5746956,  0.5080272, -0.8475175,  0.1535877, -0.0057747)    0    0   5.00000000  0 0.200   0.00000000
(-1.3197094,  9.2891805, -7.1160277, -0.0130872,  0.7680175,  0.6170745,  0.1708708)    0    0   5.00000000  0 0.200   0.00000000
( 9.1865556, -2.3615772, -13.3198415,  0.4280823, -0.2153918, -0.5365204, -0.6946206)    0    0   5.00000000  0 0.200   0.00000000
( 4.3081658,  7.6602937, -2.9505876, -0.9497036, -0.1667240,  0.2505889, -0.0864375)    0    0   5.00000000  0 0.200   0.00000000
(-4.4807563,  0.1910971, -8.0690335, -0.3770787,  0.0128598,  0.9072296, -0.1859590)    0    0   5.00000000  0 0.200   0.00000000
( 6.9577868, -6.1255845, -7.9685152,  0.4022316, -0.6639334,  0.5400387,  0.3252082)    0    0   5.00000000  0 0.200   0.00000000
(-5.0792858, -0.3350759, -8.5238924, -0.3608094,  0.3392999,  0.6935359,  0.5231635)    0    0   5.00000000  0 0.200   0.00000000
(-1.3364830,  1.9273410, -11.2585242, -0.7271510, -0.1632266,  0.4622493, -0.4805560)    0    0   5.00000000  0 0.200   0.00000000
( 7.9921552,  3.6618089, -10.5703650, -0.9934383,  0.0989189, -0.0218407, -0.0530884)    0    0   5.00000000  0 0.200   0.00000000
( 4.8287567,  0.4778042, -0.8809326,  0.1106282, -0.3575823,  0.4723565,  0.7979822)    0    0   5.00000000  0 0.200   0.00000000
(11.2819085,  3.4953078, -8.8219289, -0.3550698,  0.8092310,  0.1698276,  0.4361528)    0    0   5.00000000  0 0.200   0.00000000
( 8.2646141,  8.0120313, -8.6331659, -0.6876211, -0.5191583, -0.3012711, -0.4085188)    0    0   5.00000000  0 0.200   0.00000000
( 9.9665516,  7.2161415, -8.7788277, -0.1898312, -0.1051252, -0.9016771, -0.3740203)    0    0   5.00000000  0 0.200   0.00000000
( 0.8953106,  2.2683778, -13.3355865,  0.8650422, -0.3128325, -0.1581105, -0.3589414)    0    0   5.00000000  0 0.200   0.00000000
( 9.1116136,  0.4039900, -14.5604055, -0.3460445, -0.2261921, -0.5578395, -0.7196565)    0    0   5.00000000  0 0.200   0.00000000
( 2.0356684, -0.0213275, -1.4074076, -0.3379758, -0.2233153,  0.9139172,  0.0256511)    0    0   5.00000000  0 0.200   0.00000000
( 1.7135822,  6.1745375, -14.6047700, -0.7769357,  0.3719531,  0.0923173,  0.4994990)    0    0   5.00000000  0 0.200   0.00000000
(10.2990763, -2.7112160, -10.6984632, -0.6226015,  0.7203860,  0.2531330, -0.1712749)    0    0   5.00000000  0 0.200   0.00000000
(10.5604146,  5.4532250, -4.6764640, -0.6759418, -0.7077056, -0.0086205, -0.2053805)    0    0   5.00000000  0 0.200   0.00000000
( 1.0469351, -1.1272526, -16.4224895,  0.9748883, -0.0039446,  0.1262978, -0.1833744)    0    0   5.00000000  0 0.200   0.00000000
( 9.9187110, -3.9169982, -6.5668127, -0.3818298,  0.2261122, -0.0813238, -0.8924493)    0    0   5.00000000  0 0.200   0.00000000
( 6.8614692, -7.1491983, -3.4848440,  0.6401068,  0.4557837, -0.4850595,  0.3837209)    0    0   5.00000000  0 0.200   0.00000000
(-6.3609916,  2.0877695, -5.0158927,  0.6639861,  0.6714462,  0.3276463, -0.0305016)    0    0   5.00000000  0 0.200   0.00000000
( 2.6252762, -2.3227247,  0.1389786, -0.7705900,  0.1635247, -0.2009437,  0.5822992)    0    0   5.00000000  0 0.200   0.00000000
( 6.0694190,  6.0057740, -0.7236470, -0.2116272, -0.2650940, -0.1476143, -0.9290582)    0    0   5.00000000  0 0.200   0.00000000
( 7.3881951,  4.5094239, -12.2726190, -0.8622570, -0.0193188,  0.3458476,  0.3694985)    0    0   5.00000000  0 0.200   0.00000000
( 3.3705120, -7.8645731, -7.3598849, -0.9145966, -0.0800097, -0.3760291,  0.1253541)    0    0   5.00000000  0 0.200   0.00000000
(-0.9807869,  6.2251991, -14.6589405, -0.7293681,  0.2986702, -0.3600547,  0.4991782)    0    0   5.00000000  0 0.200   0.00000000
(-4.8915992, -4.2333268, -7.4127286,  0.2160293, -0.3931490, -0.8890849,  0.0910675)    0    0   5.00000000  0 0.200   0.00000000
( 7.3209644, -0.8134523, -8.5473972, -0.3921594,  0.6527785, -0.2162454, -0.6110067)    0    0   5.00000000  0 0.200   0.00000000
(-1.3510210, -4.0054339, -0.4332839, -0.4150324,  0.7601377, -0.0163393,  0.4996716)    0    0   5.00000000  0 0.200   0.00000000
(-5.3129312,  2.9849430, -8.6154253,  0.0847929, -0.2071251, -0.4565533, -0.8610856)    0    0   5.00000000  0 0.200   0.00000000
(-1.4930725,  3.6157220, -14.8554917,  0.0757912,  0.7795011, -0.6210523, -0.0304588)    0    0   5.00000000  0 0.200   0.00000000
( 4.3870296, -9.1005679, -6.7481324,  0.0696228, -0.5441619, -0.6946194, -0.4653433)    0    0   5.00000000  0 0.200   0.00000000
(-1.3652130,  7.3595856, -8.6305624, -0.6382983,  0.6507435,  0.0525347,  0.4078582)    0    0   5.00000000  0 0.200   0.00000000
( 3.0608481, -4.7386029, -15.0314647, -0.8638500, -0.0210042, -0.2424960, -0.4410415)    0    0   5.00000000  0 0.200   0.00000000
( 4.6761845,  7.0323471, -0.8100278, -0.2966843,  0.7618985, -0.2897122,  0.4975500)    0    0   5.00000000  0 0.200   0.00000000
( 4.8187239,  6.8637689, -0.3251261,  0.4473335,  0.0899048,  0.6950025,  0.5556810)    0    0   5.00000000  0 0.200   0.00000000
(-1.3064889,  1.5721881, -4.4660139,  0.8201641, -0.0351891, -0.4249010,  0.3815124)    0    0   5.00000000  0 0.200   0.00000000
(-0.5915420, -3.9418728, -15.7585113,  0.6573899,  0.3955369, -0.3058021,  0.5638032)    0    0   5.00000000  0 0.200   0.00000000
( 9.2913159, -3.4234584, -3.9075994, -0.5142664,  0.3082481, -0.6199707,  0.5061121)    0    0   5.00000000  0 0.200   0.00000000
( 8.5314023,  0.9050326, -4.3986308, -0.0008825, -0.0129284, -0.8305252,  0.5568303)    0    0   5.00000000  0 0.200   0.00000000
( 2.6774022,  2.4582220, -14.2384570, -0.5023403, -0.2791406,  0.7622131,  0.2979361)    0    0   5.00000000  0 0.200   0.00000000
(-0.0597223,  6.1817086, -7.3284263,  0.6632601,  0.0861230,  0.7391483, -0.0795531)    0    0   5.00000000  0 0.200   0.00000000
( 7.6899320, -6.0931233, -12.3295639,  0.2575554,  0.9380832,  0.0804241,  0.2172491)    0    0   5.00000000  0 0.200   0.00000000
( 1.3543508, -1.0372285,  1.7686296, -0.1203333,  0.1233795,  0.7122576, -0.6804312)    0    0   5.00000000  0 0.200   0.00000000
( 2.1225215,  5.1355981, -3.9715881, -0.5795062,  0.0865100,  0.7651854, -0.2667956)    0    0   5.00000000  0 0.200   0.00000000
( 9.0818803, -2.7856358, -14.3848267, -0.1719626, -0.1285260,  0.3694276, -0.9041201)    0    0   5.00000000  0 0.200   0.00000000
( 0.2614511, -2.2641082, -14.1121318,  0.1237075,  0.5472711, -0.5242055, -0.6406242)    0    0   5.00000000  0 0.200   0.00000000
( 2.3691156,  1.7951367,  0.4016622, -0.3930905, -0.4890640, -0.7270320,  0.2787845)    0    0   5.00000000  0 0.200   0.00000000
( 7.8521606, -5.1240361, -4.8143448, -0.7816714,  0.5539495,  0.2806813,  0.0578597)    0    0   5.00000000  0 0.200   0.00000000
(-0.9574993,  5.7977993, -4.6795700, -0.7716486, -0.3276934,  0.0825383,  0.5388533)    0    0   5.00000000  0 0.200   0.00000000
(-1.0030496,  4.3983940, -14.3559796,  0.4157615, -0.3462487,  0.8040162, -0.2466014)    0    0   5.00000000  0 0.200   0.00000000
( 2.8481611, -4.5169783, -5.0399196, -0.8667346, -0.1128883,  0.1308896,  0.4678625)    0    0   5.00000000  0 0.200   0.00000000
(-3.2484444,  2.0445650, -14.6795303, -0.5611430,  0.3984947,  0.0242323,  0.7250747)    0    0   5.00000000  0 0.200   0.00000000
( 9.9759487,  1.8953592, -9.5093723, -0.2419564, -0.9401031, -0.1004378, -0.2181182)    0    0   5.00000000  0 0.200   0.00000000
(-6.1263063,  3.4309751, -8.7965651, -0.1170323, -0.4676746, -0.8007195,  0.3555731)    0    0   5.00000000  0 0.200   0.00000000
( 8.6763430,  0.1545367, -15.3388359, -0.5988289, -0.1480069,  0.5684392,  0.5444031)    0    0   5.00000000  0 0.200   0.00000000
( 5.5863552,  0.0024987, -14.3410141, -0.7106736, -0.3054213, -0.1548534, -0.6145578)    0    0   5.00000000  0 0.200   0.00000000
( 4.8214037, -5.4262630, -4.3862810,  0.3739962,  0.2435955,  0.8789221,  0.1681783)    0    0   5.00000000  0 0.200   0.00000000
( 9.3426317,  0.6639808, -7.9789107, -0.2810780, -0.4872600, -0.5632768,  0.6052207)    0    0   5.00000000  0 0.200   0.00000000
( 6.2833778, -8.4209459, -4.3289922,  0.5731580,  0.1397190,  0.8009006,  0.1026001)    0    0   5.00000000  0 0.200   0.00000000
( 2.2948703,  6.8481400, -9.0660873, -0.1908089, -0.5711211, -0.7021459,  0.3800050)    0    0   5.00000000  0 0.200   0.00000000
( 5.1817550, -1.7901022, -8.8738469,  0.4817927,  0.2380787,  0.8366349,  0.1060017)    0    0   5.00000000  0 0.200   0.00000000
( 7.8105765, -3.1846585, -8.8118428,  0.7338688,  0.0248522,  0.0506464, -0.6769446)    0    0   5.00000000  0 0.200   0.00000000
( 5.5418957,  7.8139421, -1.6451323,  0.7648482, -0.3178070, -0.4493957, -0.3347379)    0    0   5.00000000  0 0.200   0.00000000
( 7.8386402,  5.5216872, -13.7088624,  0.9392600,  0.1832917, -0.1717151, -0.2338989)    0    0   5.00000000  0 0.200   0.00000000
(-2.7041262, -1.1922570, -6.7827263, -0.4686280, -0.0878097, -0.7784830,  0.4082174)    0    0   5.00000000  0 0.200   0.00000000
(-3.8307600, -3.6023131, -12.6486073,  0.9108415,  0.3721881,  0.1699964, -0.0542678)    0    0   5.00000000  0 0.200   0.00000000
(-5.0901794,  5.7889451, -6.7754625,  0.1799533,  0.3131319,  0.6879004, -0.6295699)    0    0   5.00000000  0 0.200   0.00000000
( 5.7762085, -0.5116886, -12.9559975,  0.1928916, -0.5365631, -0.5648396, -0.5965309)    0    0   5.00000000  0 0.200   0.00000000
(-0.0397025,  9.3298743, -9.4372494, -0.1664701,  0.0937478,  0.9805932,  0.0439997)    0    0   5.00000000  0 0.200   0.00000000
( 0.1151810, -5.3033666, -12.6237344, -0.1427739,  0.9786063, -0.0217662, -0.1465317)    0    0   5.00000000  0 0.200   0.00000000
( 4.3211799,  5.2983799, -13.2246227,  0.5028433,  0.6362457,  0.3424356,  0.4744238)    0    0   5.00000000  0 0.200   0.00000000
(-2.3670117, -3.2387229, -14.8309097,  0.4645114,  0.5690305, -0.6778311,  0.0312806)    0    0   5.00000000  0 0.200   0.00000000
(-1.4291273,  0.6458941, -8.5405159,  0.6867399,  0.2936501, -0.4811311, -0.4589888)    0    0   5.00000000  0 0.200   0.00000000
(-0.0065588, -7.4960488, -10.2585826,  0.1369385, -0.4898629, -0.1579874,  0.8463582)    0    0   5.00000000  0 0.200   0.00000000
(-5.1671664, -2.9581925, -3.4970545, -0.9425385, -0.1952493, -0.1209488,  0.2426320)    0    0   5.00000000  0 0.200   0.00000000
( 5.6793199,  4.1801087, -0.4915280,  0.0840031,  0.9401436, -0.1109478, -0.3110693)    0    0   5.00000000  0 0.200   0.00000000
( 0.5149973,  2.8858354, -2.0705801,  0.2685204, -0.3461028, -0.7879808, -0.4326614)    0    0   5.00000000  0 0.200   0.00000000
(-1.4124284,  0.7976137, -10.9850929,  0.6840798, -0.4260916, -0.5898056,  0.0510900)    0    0   5.00000000  0 0.200   0.00000000
(-0.2929316,  7.8222392, -5.4509267,  0.6295289, -0.5042460, -0.4435150, -0.3907988)    0    0   5.00000000  0 0.200   0.00000000
